Energy Lists,Transmission,Compound μ/ρ,Element μ/ρ: H 2,Element μ/ρ: O 1
0.1411137045681894,85.77560059204478,0.15343559532061507,0.03019002988199151,0.12324556543862357
0.14141380460153385,85.78425863931443,0.1533346620683289,0.030173452297209812,0.12316120977111909
0.1417139046348783,85.79289348739749,0.15323400941168636,0.03015691892909953,0.12307709048258683
0.14201400466822275,85.80150524683587,0.15313363597864732,0.030140429566462065,0.12299320641218525
0.1423141047015672,85.81009402741442,0.15303354040676256,0.030123983999551164,0.1229095564072114
0.14261420473491165,85.81865993816767,0.15293372134308647,0.030107582020059927,0.12282613932302655
0.1429143047682561,85.82720308738662,0.152834177444091,0.030091223421107906,0.1227429540229831
0.14321440480160053,85.83572358262525,0.15273490737558051,0.03007490799722834,0.12265999937835217
0.143514504834945,85.84422153070707,0.15263590981260752,0.03005863554435558,0.12257727426825195
0.14381460486828945,85.8526970377317,0.15253718343938938,0.03004240585981268,0.1224947775795767
0.1441147049016339,85.86115020908103,0.15243872694922608,0.030026218742298973,0.1224125082069271
0.14441480493497832,85.86958114942585,0.15234053904441852,0.030010073991877936,0.12233046505254058
0.1447149049683228,85.87798996273183,0.1522426184361882,0.029993971409965153,0.12224864702622305
0.14501500500166722,85.88637675226586,0.15214496384459747,0.02997791079931635,0.12216705304528111
0.1453151050350117,85.89474162060216,0.15204757399847063,0.02996189196401563,0.12208568203445501
0.14561520506835612,85.9030846696283,0.15195044763531615,0.029945914709463763,0.1220045329258524
0.1459153051017006,85.91140600055122,0.15185358350124958,0.02992997884236671,0.12192360465888287
0.14621540513504502,85.91970571390314,0.15175698035091717,0.029914084170724158,0.12184289618019302
0.14651550516838946,85.92798390954741,0.15166063694742055,0.029898230503818225,0.12176240644360233
0.14681560520173392,85.93624068668436,0.15156455206224223,0.029882417652202314,0.12168213441003993
0.14711570523507836,85.94447614385697,0.15146872447517168,0.02986664542769006,0.12160207904748163
0.14741580526842282,85.95269037895662,0.15137315297423237,0.029850913643344367,0.121522239330888
0.14771590530176726,85.96088348922865,0.15127783635560965,0.029835222113466623,0.12144261424214303
0.14801600533511172,85.96905557127795,0.1511827734235793,0.029819570653585988,0.12136320276999332
0.14831610536845616,85.97720672107441,0.1510879629904369,0.0298039590804488,0.12128400390998809
0.1486162054018006,85.98533703395846,0.1509934038764278,0.029788387212008105,0.12120501666441968
0.14891630543514506,85.99344660464637,0.15089909490967815,0.029772854867413292,0.12112624004226487
0.14921640546848952,86.00153552723555,0.1508050349261266,0.029757361866999853,0.12104767305912675
0.14951650550183396,86.00960389520989,0.15071122276945625,0.029741908032279208,0.12096931473717705
0.1498166055351784,86.017651801445,0.15061765729102802,0.02972649318592869,0.12089116410509934
0.15011670556852286,86.025848697315,0.15052236864772048,0.029710066744238754,0.12081230190348172
0.1504168056018673,86.0342905398373,0.1504242419977421,0.02969203414925026,0.12073220784849183
0.15071690563521173,86.04271088847014,0.15032637478051186,0.029674048407907484,0.12065232637260437
0.1510170056685562,86.05110984004267,0.15022876579555644,0.02965610930554206,0.12057265649001438
0.15131710570190066,86.05948749075827,0.15013141385032894,0.029638216628893217,0.12049319722143573
0.1516172057352451,86.06784393619972,0.1500343177601411,0.029620370166095835,0.12041394759404525
0.15191730576858953,86.07617927133448,0.14993747634809582,0.02960256970666853,0.12033490664142729
0.152217405801934,86.08449359051986,0.149840888445021,0.029584815041501938,0.12025607340351906
0.15251750583527843,86.09278698750805,0.14974455288940342,0.02956710596284705,0.12017744692655637
0.1528176058686229,86.10105955545124,0.14964846852732386,0.02954944226430374,0.12009902626302012
0.15311770590196733,86.10931138690661,0.1495526342123924,0.02953182374080937,0.12002081047158301
0.1534178059353118,86.11754257384123,0.14945704880568483,0.029514250188627494,0.11994279861705734
0.15371790596865623,86.12575320763708,0.1493617111756795,0.029496721405336757,0.11986498977034275
0.15401800600200066,86.13394337909571,0.14926662019819498,0.029479237189819808,0.11978738300837516
0.15431810603534513,86.14211317844325,0.14917177475632787,0.02946179734225241,0.11970997741407546
0.15461820606868956,86.150262695335,0.1490771737403921,0.029444401664092634,0.11963277207629947
0.15491830610203403,86.1583920188602,0.1489828160478581,0.029427049958070117,0.11955576608978799
0.15521840613537846,86.16650123754668,0.14888870058329307,0.02940974202817556,0.11947895855511752
0.15551850616872293,86.17459043936549,0.14879482625830157,0.02939247767965014,0.11940234857865144
0.15581860620206736,86.18265971173537,0.14870119199146675,0.029375256718975215,0.11932593527249152
0.1561187062354118,86.19070914152739,0.14860779670829244,0.029358078953862027,0.11924971775443043
0.15641880626875626,86.19873881506935,0.1485146393411457,0.029340944193241538,0.11917369514790417
0.15671890630210072,86.20674881815017,0.1484217188291996,0.029323852247254378,0.11909786658194524
0.15701900633544516,86.21473923602439,0.14832903411837733,0.029306802927240916,0.11902223119113642
0.1573191063687896,86.22271015341633,0.1482365841612961,0.029289796045731325,0.11894678811556476
0.15761920640213406,86.23066165452458,0.14814436791721203,0.02927283141643591,0.11887153650077611
0.1579193064354785,86.2385938230261,0.14805238435196572,0.029255908854235402,0.1187964754977303
0.15821940646882296,86.24650674208047,0.14796063243792784,0.029239028175171402,0.11872160426275644
0.1585195065021674,86.25440049433412,0.147869111153946,0.029222189196436932,0.11864692195750906
0.15881960653551186,86.26227516192434,0.1477778194852914,0.029205391736367055,0.11857242774892435
0.1591197065688563,86.2701308264835,0.1476867564236066,0.029188635614429602,0.118498120809177
0.15941980660220073,86.27796756914293,0.14759592096685342,0.029171920651215957,0.11842400031563748
0.1597199066355452,86.28578547053709,0.1475053121192617,0.029155246668432028,0.1183500654508297
0.16002000666888963,86.29358461080743,0.14741492889127839,0.029138613488889194,0.11827631540238918
0.1603201067022341,86.30136506960632,0.1473247702995169,0.02912202093649541,0.1182027493630215
0.16062020673557853,86.309126926101,0.14723483536670762,0.029105468836246377,0.11812936653046123
0.160920306768923,86.31687025897735,0.14714512312164818,0.029088957014216824,0.11805616610743136
0.16122040680226743,86.32459514644378,0.14705563259915472,0.029072485297551826,0.11798314730160289
0.16152050683561187,86.33230166623493,0.14696636284001355,0.029056053514458273,0.11791030932555528
0.16182060686895633,86.33998989561546,0.14687731289093292,0.02903966149419635,0.11783765139673656
0.16212070690230077,86.34765991138373,0.14678848180449589,0.029023309067071207,0.11776517273742469
0.16242080693564523,86.35531178987544,0.14669986863911308,0.029006996064424542,0.11769287257468854
0.16272090696898966,86.36294560696734,0.14661147245897635,0.028990722318626472,0.11762075014034987
0.16302100700233413,86.37056143808076,0.14652329233401254,0.02897448766306732,0.11754880467094522
0.16332110703567856,86.37815935818512,0.1464353273398379,0.02895829193214954,0.11747703540768838
0.163621207069023,86.38573944180156,0.14634757655771297,0.028942134961279762,0.1174054415964332
0.16392130710236746,86.39330176300645,0.14626003907449772,0.028926016586860816,0.11733402248763691
0.16422140713571193,86.40084639543467,0.14617271398260742,0.02890993664628396,0.11726277733632347
0.16452150716905636,86.40837341228324,0.14608560037996857,0.028893894977921063,0.1171917054020475
0.1648216072024008,86.41588288631459,0.1459986973699756,0.028877891421116932,0.11712080594885865
0.16512170723574526,86.42337488985996,0.14591200406144766,0.028861925816181692,0.11705007824526598
0.1654218072690897,86.43084949482271,0.14582551956858644,0.028845998004383273,0.11697952156420317
0.16572190730243413,86.43830677268167,0.14573924301093333,0.02883010782793988,0.11690913518299344
0.1660220073357786,86.44574679449431,0.1456531735133281,0.02881425513001266,0.11683891838331545
0.16632210736912306,86.45316963090008,0.14556731020586744,0.028798439754698337,0.11676887045116911
0.1666222074024675,86.46057535212353,0.14548165222386383,0.028782661547021957,0.11669899067684188
0.16692230743581193,86.4679640279775,0.14539619870780499,0.028766920352929725,0.11662927835487527
0.1672224074691564,86.47533572786634,0.14531094880331372,0.02875121601928186,0.11655973278403187
0.16752250750250086,86.48269052078888,0.14522590166110805,0.028735548393845525,0.11649035326726254
0.1678226075358453,86.4900284753417,0.14514105643696174,0.028719917325287916,0.11642113911167383
0.16812270756918973,86.49734965972199,0.14505641229166527,0.02870432266316926,0.11635208962849601
0.1684228076025342,86.50465414173073,0.14497196839098708,0.028688764257936008,0.11628320413305109
0.16872290763587863,86.51194198877556,0.14488772390563537,0.028673241960914045,0.11621448194472131
0.16902300766922307,86.51921326787392,0.14480367801121985,0.028657755624301933,0.11614592238691793
0.16932310770256753,86.52646804565585,0.14471982988821447,0.028642305101164306,0.11607752478705016
0.169623207735912,86.5337063883669,0.14463617872191992,0.028626890245425217,0.11600928847649469
0.16992330776925643,86.54092836187112,0.14455272370242675,0.028611510911861624,0.11594121279056513
0.17022340780260087,86.5481340316539,0.14446946402457894,0.028596166956096923,0.11587329706848201
0.17052350783594533,86.5553234628247,0.14438639888793753,0.028580858234594508,0.11580554065334302
0.17082360786928977,86.56249672012001,0.14430352749674483,0.02856558460465144,0.11573794289209338
0.1711237079026342,86.569653867906,0.14422084905988883,0.02855034592439215,0.11567050313549668
0.17142380793597867,86.57679497018138,0.144138362790868,0.028535142052762162,0.11560322073810583
0.17172390796932313,86.58392009058008,0.14405606790775646,0.028519972849521992,0.11553609505823448
0.17202400800266757,86.59102929237396,0.14397396363316936,0.028504838175240927,0.11546912545792844
0.172324108036012,86.59812263847552,0.14389204919422857,0.028489737891291035,0.11540231130293753
0.17262420806935647,86.60520019144052,0.14381032382252895,0.028474671859841136,0.11533565196268783
0.17292430810270093,86.61226201347064,0.14372878675410466,0.028459639943850815,0.11526914681025384
0.17322440813604534,86.61930816641613,0.1436474372293956,0.02844464200706457,0.11520279522233104
0.1735245081693898,86.62633871177829,0.14356627449321493,0.028429677914005923,0.11513659657920902
0.17382460820273427,86.6333537107121,0.14348529779471597,0.02841474752997167,0.11507055026474429
0.1741247082360787,86.64035322402881,0.14340450638735996,0.028399850721026094,0.11500465566633386
0.17442480826942314,86.64733731219837,0.14332389952888397,0.028384987353995337,0.11493891217488862
0.1747249083027676,86.65430603535196,0.14324347648126912,0.028370157296461695,0.11487331918480743
0.17502500833611206,86.66125945328444,0.14316323651070895,0.028355360416758082,0.11480787609395088
0.1753251083694565,86.66819762545684,0.14308317888757852,0.028340596583962506,0.11474258230361602
0.17562520840280094,86.67512061099877,0.14300330288640295,0.02832586566789254,0.11467743721851041
0.1759253084361454,86.68202846871084,0.1429236077858273,0.02831116753909993,0.11461244024672737
0.17622540846948984,86.68892125706695,0.1428440928685859,0.02829650206886519,0.11454759079972071
0.17652550850283427,86.69579903421683,0.14276475742147232,0.02828186912919227,0.11448288829228005
0.17682560853617874,86.70266185798823,0.14268560073530948,0.02826726859280327,0.11441833214250621
0.1771257085695232,86.7095097858893,0.1426066221049203,0.028252700333133193,0.1143539217717871
0.17742580860286764,86.71634287511087,0.14252782082909818,0.028238164224324794,0.11428965660477337
0.17772590863621207,86.7231611825288,0.14244919621057792,0.028223660141223347,0.11422553606935458
0.17802600866955653,86.72996476470612,0.14237074755600734,0.02820918795937163,0.11416155959663572
0.17832610870290097,86.73675367789538,0.14229247417591842,0.028194747555004836,0.1140977266209136
0.1786262087362454,86.74352797804079,0.1422143753846991,0.028180338805045543,0.11403403657965355
0.17892630876958987,86.75028772078049,0.14213645050056534,0.0281659615870988,0.11397048891346653
0.17922640880293433,86.7570329614487,0.1420586988455334,0.028151615779447154,0.11390708306608624
0.17952650883627877,86.76376375507785,0.14198111974539224,0.028137301261045793,0.11384381848434645
0.1798266088696232,86.77048015640077,0.14190371252967637,0.02812301791151772,0.11378069461815866
0.18012670890296767,86.77718221985279,0.14182647653163877,0.028108765611148966,0.1137177109204898
0.18042680893631213,86.7838699995739,0.14174941108822406,0.02809454424088381,0.11365486684734025
0.18072690896965654,86.79054354941071,0.14167251554004207,0.0280803536823201,0.11359216185772197
0.181027009003001,86.79720292291869,0.1415957892313415,0.028066193817704577,0.11352959541363691
0.18132710903634547,86.80384817336405,0.14151923150998375,0.028052064529928252,0.1134671669800555
0.1816272090696899,86.81047935372594,0.1414428417274173,0.028037965702521837,0.11340487602489548
0.18192730910303434,86.81709651669833,0.14136661923865176,0.028023897219651154,0.11334272201900061
0.1822274091363788,86.82369971469205,0.1412905634022328,0.02800985896611268,0.11328070443612014
0.18252750916972327,86.83028899983685,0.14121467358021683,0.027995850827329062,0.11321882275288778
0.1828276092030677,86.83686442398322,0.14113894913814606,0.027981872689344697,0.11315707644880135
0.18312770923641214,86.84342603870448,0.1410633894450237,0.027967924438821328,0.11309546500620238
0.1834278092697566,86.8499738952986,0.14098799387328964,0.027954005963033716,0.11303398791025593
0.18372790930310104,86.85650804479019,0.140912761798796,0.027940117149865315,0.11297264464893068
0.18402800933644547,86.86302853793237,0.14083769260078302,0.027926257887803993,0.11291143471297903
0.18432810936978994,86.8695354252086,0.1407627856618552,0.027912428065937807,0.1128503575959174
0.1846282094031344,86.87602875683466,0.14068804036795773,0.027898627573950795,0.11278941279400695
0.18492830943647884,86.8825085827604,0.14061345610835296,0.02788485630211881,0.11272859980623416
0.18522840946982327,86.8889749526716,0.14053903227559705,0.027871114141305407,0.11266791813429164
0.18552850950316774,86.89542791599185,0.14046476826551688,0.02785740098295772,0.11260736728255916
0.18582860953651217,86.90186752188423,0.14039066347718746,0.027843716719102417,0.11254694675808503
0.1861287095698566,86.9082938192532,0.14031671731290896,0.027830061242341688,0.11248665607056726
0.18642880960320107,86.91470685674635,0.1402429291781843,0.027816434445849237,0.11242649473233504
0.18672890963654554,86.92110668275615,0.14016929848169693,0.02780283622336633,0.11236646225833061
0.18702900966988997,86.92749334542164,0.14009582463528886,0.02778926646919791,0.11230655816609093
0.1873291097032344,86.93386689263026,0.14002250705393832,0.027775725078208625,0.1122467819757297
0.18762920973657887,86.9402273720195,0.13994934515573854,0.027762211945819067,0.11218713320991947
0.18792930976992334,86.94657483097862,0.13987633836187593,0.02774872696800189,0.11212761139387405
0.18822940980326777,86.95290931665029,0.1398034860966088,0.027735270041278022,0.11206821605533078
0.1885295098366122,86.95923087593232,0.13973078778724618,0.027721841062712936,0.11200894672453324
0.18882960986995667,86.96553955547931,0.13965824286412684,0.027708439929912915,0.11194980293421393
0.1891297099033011,86.97183540170424,0.1395858507605985,0.027695066541021333,0.11189078421957718
0.18942980993664554,86.97811846078014,0.13951361091299713,0.02768172079471501,0.11183189011828212
0.18972990996999,86.98438877864176,0.13944152276062657,0.027668402590200567,0.111773120170426
0.19003001000333447,86.99064640098702,0.13936958574573813,0.02765511182721086,0.11171447391852726
0.1903301100366789,86.99689137327877,0.13929779931351058,0.027641848406001344,0.11165595090750922
0.19063021007002334,87.00312374074628,0.1392261629120301,0.027628612227346583,0.11159755068468354
0.1909303101033678,87.00934354838672,0.1391546759922707,0.027615403192536712,0.11153927279973398
0.19123041013671224,87.01555084096697,0.13908333800807424,0.027602221203373963,0.11148111680470028
0.19153051017005668,87.02174566302484,0.13901214841613127,0.027589066162169187,0.1114230822539621
0.19183061020340114,87.02792805887081,0.13894110667596166,0.02757593797173848,0.11136516870422318
0.1921307102367456,87.0340980725895,0.13887021224989546,0.02756283653539971,0.11130737571449574
0.19243081027009004,87.04025574804105,0.13879946460305392,0.027549761756969226,0.1112497028460847
0.19273091030343448,87.04640112886283,0.13872886320333064,0.027536713540758432,0.11119214966257221
0.19303101033677894,87.0525342584707,0.13865840752137296,0.027523691791570555,0.1111347157298024
0.1933311103701234,87.05865518006061,0.13858809703056346,0.027510696414697302,0.11107740061586616
0.1936312104034678,87.06476393660995,0.13851793120700165,0.027497727315915627,0.11102020389108602
0.19393131043681228,87.07086057087913,0.13844790952948552,0.027484784401484472,0.11096312512800105
0.19423141047015674,87.07694512541285,0.1383780314794939,0.0274718675781416,0.11090616390135229
0.19453151050350118,87.0830176425416,0.13830829654116814,0.027458976753100363,0.11084931978806778
